rebrickable_fig_num,bricklink_minifig_id,match_score,trusted
fig-000061,min065,85.5,yes
fig-000003,frnd294,85.5,yes
fig-000003,frnd295,85.5,yes
fig-000005,dp063,85.5,yes
fig-000029,dp064,85.5,yes
fig-000007,dp065,85.5,yes
fig-000005,cty0960,85.5,yes
fig-000003,cty0961,85.5,yes
fig-001910,tlm129,90.0,yes
fig-000004,tlm130,85.5,yes
fig-007090,tlm131,100.0,yes
fig-007097,tlm132,100.0,yes
fig-000053,tlm133,85.5,yes
fig-007089,tlm134,94.7,yes
fig-007094,tlm135,95.5,yes
fig-007093,tlm136,100.0,yes
fig-007095,tlm137,100.0,yes
fig-000053,tlm138,85.5,yes
fig-000022,tlm139,85.5,yes
fig-012440,tlm141,100.0,yes
fig-000007,tlm140,85.5,yes
fig-000005,frnd296,85.5,yes
fig-000004,frnd297,85.5,yes
fig-000024,gen113,85.5,yes
fig-000092,gen115,85.5,yes
fig-000012,sc068,85.5,yes
fig-016099,sc069,85.8,yes
fig-010730,gen116,77.1,no
fig-000421,gen117,85.5,yes
fig-000009,gen118,85.5,yes
fig-000049,gen119,85.5,yes
fig-000005,cty0963,85.5,yes
fig-000005,cty0962,85.5,yes
fig-000211,cty0964,85.5,yes
fig-002671,frnd298,86.1,yes
fig-000004,frnd299,85.5,yes
fig-000007,frnd300,85.5,yes
fig-000049,gen120,85.5,yes
fig-000049,gen121,85.5,yes
fig-000049,gen122,85.5,yes
fig-000024,gen123,85.5,yes
fig-000024,gen124,85.5,yes
fig-000024,gen125,85.5,yes
fig-000024,gen126,85.5,yes
fig-000085,gen127,85.5,yes
fig-000085,gen128,85.5,yes
fig-013292,tls098,90.0,yes
fig-000001,gen132,85.5,yes
fig-001534,gen131,85.5,yes
fig-000005,cty0965,85.5,yes
fig-000004,cty0966,85.5,yes
fig-000004,sp003new2,85.5,yes
fig-000006,njo0490,85.5,yes
fig-011948,njo0491,90.0,yes
fig-000007,njo0492,85.5,yes
fig-010960,njo0493,90.0,yes
fig-010966,njo0494,90.0,yes
fig-000010,njo0495,85.5,yes
fig-000007,njo0496,85.5,yes
fig-000005,cty0967,85.5,yes
fig-000003,cty0968,85.5,yes
fig-000004,cty0969,85.5,yes
fig-000003,cty0970,85.5,yes
fig-000003,cty0971,85.5,yes
fig-000003,cty0972,85.5,yes
fig-000771,dp066,90.0,yes
fig-003590,dp067,90.0,yes
fig-000003,cty0973,85.5,yes
fig-000007,cty0974,85.5,yes
fig-000005,cty0975,85.5,yes
fig-000879,njo0497,90.0,yes
fig-000256,njo0498,90.0,yes
fig-000003,cty0976,85.5,yes
fig-000004,cty0978,85.5,yes
fig-000004,cty0979,85.5,yes
fig-000898,cty0980,90.0,yes
fig-014168,sc070,90.0,yes
fig-014168,sc071,90.0,yes
fig-000004,sc073,85.5,yes
fig-000932,sc074,90.0,yes
fig-000004,cty0981,85.5,yes
fig-000061,tlm142,85.5,yes
fig-000004,cty0982,85.5,yes
fig-000005,cty0983,85.5,yes
fig-000006,njo0499,85.5,yes
fig-000059,njo0500,85.5,yes
fig-000053,njo0501,85.5,yes
fig-000007,cty0984,85.5,yes
fig-000004,cty0985,85.5,yes
fig-001019,cty0986,90.0,yes
fig-000010,cty0987,85.5,yes
fig-000771,dp068,90.0,yes
fig-000005,cty0988,85.5,yes
fig-000005,cty0989,85.5,yes
fig-000003,frnd301,85.5,yes
fig-000004,sc075,85.5,yes
fig-002428,sc072,90.0,yes
fig-000012,sc076,85.5,yes
fig-000012,sc077,85.5,yes
fig-000004,cty0990,85.5,yes
fig-000005,cty0991,85.5,yes
fig-001344,njo0502,90.0,yes
fig-002728,njo0503,90.0,yes
fig-002724,njo0504,90.0,yes
fig-000004,cty0992,85.5,yes
fig-000004,cty0993,85.5,yes
fig-000004,cty0994,85.5,yes
fig-000005,cty0995,85.5,yes
fig-009433,cty0996,85.7,yes
fig-000005,cty0997,85.5,yes
fig-000004,cty0998,85.5,yes
fig-000007,cty0999,85.5,yes
fig-010486,47205pb064,85.5,yes
fig-001910,47205pb065,90.0,yes
fig-000004,47394pb260,85.5,yes
fig-000003,twn364,85.5,yes
fig-002574,njo0505,90.0,yes
fig-004301,sw1005,92.5,yes
fig-000061,tlm143,85.5,yes
fig-000010,hol133,85.5,yes
fig-000007,hol135,85.5,yes
fig-000005,hol134,85.5,yes
fig-000010,hol136,85.5,yes
fig-000003,hol137,85.5,yes
fig-000038,njo0506,85.5,yes
fig-000032,njo0507,85.5,yes
fig-000059,njo0508,85.5,yes
fig-000005,sw1032,85.5,yes
fig-000007,njo0509,85.5,yes
fig-000003,frnd302,85.5,yes
fig-000005,cty1000,85.5,yes
fig-001946,tlm144,90.0,yes
fig-001946,tlm145,90.0,yes
fig-007072,tlm147,97.1,yes
fig-000049,tlm148,85.5,yes
fig-000049,tlm149,85.5,yes
fig-000049,tlm150,85.5,yes
fig-000049,tlm151,85.5,yes
fig-000049,tlm152,85.5,yes
fig-000049,tlm153,85.5,yes
fig-000049,tlm154,85.5,yes
fig-000049,tlm155,85.5,yes
fig-000049,tlm156,85.5,yes
fig-003304,tlm157,90.0,yes
fig-000049,tlm158,85.5,yes
fig-007024,tlm159,90.0,yes
fig-000049,tlm160,85.5,yes
fig-000049,tlm161,85.5,yes
fig-000049,tlm162,85.5,yes
fig-000049,tlm163,85.5,yes
fig-000049,tlm164,85.5,yes
fig-000049,tlm165,85.5,yes
fig-000004,tlm166,85.5,yes
fig-000049,tlm167,85.5,yes
fig-000003,cty1001,85.5,yes
fig-016508,min066,90.0,yes
fig-006529,min067,100.0,yes
fig-006527,min068,100.0,yes
fig-000005,frnd303,85.5,yes
fig-000048,cty1002,85.5,yes
fig-000004,4943pb002a,85.5,yes
fig-000003,47394pb114a,85.5,yes
fig-011681,hol138,85.5,yes
fig-011681,hol139,85.5,yes
fig-003150,njo0510,90.9,yes
fig-003149,njo0511,90.0,yes
fig-003149,njo0512,90.0,yes
fig-015107,tlm169,90.0,yes
fig-007306,hol140,85.5,yes
fig-008421,hol141,90.0,yes
fig-011681,hol142,85.5,yes
fig-011681,hol143,85.5,yes
fig-007055,tlm170,90.0,yes
fig-007074,tlm171,100.0,yes
fig-007074,tlm172,90.0,yes
fig-003023,njo0513,90.0,yes
fig-003023,njo0514,90.0,yes
fig-000005,cty1003,85.5,yes
fig-006477,min069,90.0,yes
fig-000019,rsq004a,85.5,yes
fig-000019,rsq008a,85.5,yes
fig-000005,rsq009a,85.5,yes
fig-000003,belvmale21,85.5,yes
fig-000005,cty1004,85.5,yes
fig-010425,sp129,95.0,yes
fig-006275,tlm173,90.0,yes
fig-000004,4555pb062a,85.5,yes
fig-000005,cty1005,85.5,yes
fig-000007,sw1031,85.5,yes
fig-000270,sw1029,85.5,yes
fig-001235,sw1028,90.0,yes
fig-000278,sw1024,85.5,yes
fig-000029,sw1023,85.5,yes
fig-000125,sw1027,85.5,yes
fig-000010,sw1025,85.5,yes
fig-000003,sw1026,85.5,yes
fig-000278,sw1022,85.5,yes
fig-004361,sw1020,100.0,yes
fig-000004,sw1021,85.5,yes
fig-002522,sw1006,85.5,yes
fig-000007,sw1007,85.5,yes
fig-000010,sw1009,85.5,yes
fig-000003,sw1008,85.5,yes
fig-004403,sw1010,100.0,yes
fig-000427,sw1011,85.5,yes
fig-004404,sw1012,100.0,yes
fig-009479,sw1013,90.0,yes
fig-004429,sw1018,100.0,yes
fig-000010,sw1019,85.5,yes
fig-000003,sw1014,85.5,yes
fig-000003,sw1016,85.5,yes
fig-002041,sw1033,90.9,yes
fig-006445,idea044,100.0,yes
fig-006443,idea046,100.0,yes
fig-006446,idea047,100.0,yes
fig-006444,idea048,100.0,yes
fig-000010,aqu030,85.5,yes
fig-010482,sw1017,90.0,yes
fig-000005,sw1035,85.5,yes
fig-000219,sw1036,85.5,yes
fig-000010,aqu031,85.5,yes
fig-012480,sw1030,85.7,yes
fig-000038,njo0515,85.5,yes
fig-001946,tlm174,90.0,yes
fig-000007,njo0321a,85.5,yes
fig-000005,tlm175,85.5,yes
fig-000010,sh0559,85.5,yes
fig-004419,sw1037,90.0,yes
fig-001989,cty1006,85.9,yes
fig-000004,47394pb030a,85.5,yes
fig-007055,tlm176,90.0,yes
fig-000007,tlm177,85.5,yes
fig-003361,tnt054,95.0,yes
fig-007053,tlm178,100.0,yes
fig-000003,sw1015,85.5,yes
fig-011407,sh0560,90.0,yes
fig-005433,sh0561,90.0,yes
fig-005433,sh0562,90.0,yes
fig-004890,sh0564,90.0,yes
fig-016248,sh0563,90.0,yes
fig-000004,sh0572,85.5,yes
fig-000003,sh0569,85.5,yes
fig-000003,sh0571,85.5,yes
fig-002207,sh0570,90.0,yes
fig-005584,sh0568,90.0,yes
fig-000010,sh0573,85.5,yes
fig-005033,sh0574,90.0,yes
fig-000003,sh0575,85.5,yes
fig-000004,sw0997a,85.5,yes
fig-000005,sw0997b,85.5,yes
fig-000072,col271a,85.5,yes
fig-005430,sh0565,90.1,yes
fig-005430,sh0566,90.1,yes
fig-005430,sh0567,89.0,yes
fig-000005,sh0576,85.5,yes
fig-013379,sh0577,90.0,yes
fig-000003,90398pb040,85.5,yes
fig-000003,idea049,85.5,yes
fig-000061,idea050,85.5,yes
fig-001014,fst026,90.0,yes
fig-001014,fst027,90.0,yes
fig-000003,47394pb261,85.5,yes
fig-000004,47394pb262,85.5,yes
fig-000004,47394pb263,85.5,yes
fig-000003,47394pb264,85.5,yes
fig-004428,sw1034,81.4,no
fig-000003,cty1007,85.5,yes
fig-001988,hol144,90.0,yes
fig-000006,njo0516,85.5,yes
fig-000003,pi006new,85.5,yes
fig-000003,doc016new,85.5,yes
fig-000010,sp001new2,85.5,yes
fig-000003,47394pb265,85.5,yes
fig-000023,tlm179,85.5,yes
fig-000061,tlm180,85.5,yes
fig-001946,tlm181,90.0,yes
fig-012444,tlm182,90.0,yes
fig-001953,sh0578,90.0,yes
fig-000007,sh0580,85.5,yes
fig-000004,sh0579,85.5,yes
fig-005579,sh0581,100.0,yes
fig-001953,sh0582,90.0,yes
fig-000004,sh0583,85.5,yes
fig-011608,sh0584,90.0,yes
fig-000004,twn365,85.5,yes
fig-000004,twn366,85.5,yes
fig-000003,twn367,85.5,yes
fig-000075,dis024,85.5,yes
fig-000075,dis025,85.5,yes
fig-000211,dis026,85.5,yes
fig-000211,dis027,85.5,yes
fig-000211,dis028,85.5,yes
fig-000075,dis029,85.5,yes
fig-000034,dis030,85.5,yes
fig-000034,dis031,85.5,yes
fig-000034,dis032,85.5,yes
fig-000034,dis033,85.5,yes
fig-000034,dis034,85.5,yes
fig-000211,dis035,85.5,yes
fig-000034,dis036,85.5,yes
fig-000211,dis037,85.5,yes
fig-000034,dis038,85.5,yes
fig-000075,dis039,85.5,yes
fig-000060,dis040,85.5,yes
fig-000211,dis041,85.5,yes
fig-007062,tlm183,100.0,yes
fig-000944,tlm184,90.0,yes
fig-014978,tlm186,90.0,yes
fig-012441,tlm187,100.0,yes
fig-012443,tlm188,100.0,yes
fig-012442,tlm189,100.0,yes
fig-000053,tlm190,85.5,yes
fig-007014,tlm185,90.0,yes
fig-000007,toy016,85.5,yes
fig-003227,toy017,90.5,yes
fig-003223,toy018,90.0,yes
fig-000003,47394pb015a,85.5,yes
fig-000003,4555pb142b,85.5,yes
fig-000003,4555pb160a,85.5,yes
fig-003224,toy019,100.0,yes
fig-003225,toy020,100.0,yes
fig-005755,toy021,80.0,no
fig-000067,dupfig043,85.5,yes
fig-000004,sh0585,85.5,yes
fig-000007,gen133,85.5,yes
fig-000053,tlm191,85.5,yes
fig-012448,toy022,80.0,no
fig-002791,njo0468a,90.0,yes
fig-002044,sh0586,100.0,yes
fig-000004,toy023,85.5,yes
fig-006403,st001,100.0,yes
fig-006404,st002,100.0,yes
fig-006407,st003,100.0,yes
fig-006406,st004,100.0,yes
fig-006402,st005,100.0,yes
fig-006405,st006,100.0,yes
fig-006400,st007,100.0,yes
fig-006401,st008,100.0,yes
fig-000004,hol145,85.5,yes
fig-000003,hol146,85.5,yes
fig-000024,hol147,85.5,yes
fig-000024,hol148,85.5,yes
fig-000024,hol149,85.5,yes
fig-000024,hol150,85.5,yes
fig-000024,hol151,85.5,yes
fig-000946,hol152,90.0,yes
fig-000024,hol153,85.5,yes
fig-000024,hol154,85.5,yes
fig-000024,hol155,85.5,yes
fig-000024,hol156,85.5,yes
fig-000024,hol157,85.5,yes
fig-000004,hol158,85.5,yes
fig-000072,hol159,85.5,yes
fig-000004,ovr037a,85.5,yes
fig-000003,chef019a,85.5,yes
fig-000004,twn292a,85.5,yes
fig-000962,cty1011,90.0,yes
fig-000007,cty1010,85.5,yes
fig-000003,cty1009,85.5,yes
fig-000005,cty1008,85.5,yes
fig-003222,toy024,100.0,yes
fig-000005,jw045,85.5,yes
fig-006003,jw046,100.0,yes
fig-006000,jw047,90.0,yes
fig-006023,jw049,100.0,yes
fig-006024,jw050,95.1,yes
fig-006019,jw055,90.9,yes
fig-000004,hp174,85.5,yes
fig-016076,hp175,90.0,yes
fig-016076,hp176,90.0,yes
fig-006168,hp177,86.0,yes
fig-006170,hp178,90.0,yes
fig-000004,hp179,85.5,yes
fig-000005,hp180,85.5,yes
fig-000005,hp181,85.5,yes
fig-000092,hp182,85.5,yes
fig-006212,hp183,100.0,yes
fig-016076,hp184,90.0,yes
fig-000005,hp185,85.5,yes
fig-008952,hp186,87.5,yes
fig-000007,hp187,85.5,yes
fig-000010,hp188,85.5,yes
fig-000020,hp189,85.5,yes
fig-000010,hp190,85.5,yes
fig-000003,hp191,85.5,yes
fig-000004,hp192,85.5,yes
fig-000005,hp193,85.5,yes
fig-000010,sh0587,85.5,yes
fig-000004,sh0588,85.5,yes
fig-000005,sh0589,85.5,yes
fig-001050,sh0590,90.0,yes
fig-005479,sh0591,93.0,yes
fig-002044,sh0592,90.0,yes
fig-000009,sh0593,85.5,yes
fig-000010,sh0594,85.5,yes
fig-000010,sh0595,85.5,yes
fig-005472,sh0596,93.6,yes
fig-001050,sh0598,90.0,yes
fig-001805,sh0599,90.0,yes
fig-002970,sh0600,100.0,yes
fig-002864,njo0517,88.9,yes
fig-002861,njo0518,100.0,yes
fig-000003,47394pb266,85.5,yes
fig-000004,47394pb268,85.5,yes
fig-000003,47394pb267,85.5,yes
fig-000004,47205pb066,85.5,yes
fig-000004,47205pb067,85.5,yes
fig-000010,tlm192,85.5,yes
fig-000166,90398pb041,85.5,yes
fig-001946,90398pb042,90.0,yes
fig-001984,tlm195,100.0,yes
fig-000140,tlm196,85.5,yes
fig-001946,tlm197,90.0,yes
fig-000482,cty1012,90.0,yes
fig-000004,toy025,85.5,yes
fig-000003,cty1026,85.5,yes
fig-009803,cty1016,100.0,yes
fig-000326,cty1013,85.5,yes
fig-000010,cty1025,85.5,yes
fig-008421,cty1024,90.0,yes
fig-000003,cty1018,85.5,yes
fig-000004,cty1017,85.5,yes
fig-009796,cty1020,90.0,yes
fig-000005,cty1014,85.5,yes
fig-000003,cty1019,85.5,yes
fig-000004,cty1015,85.5,yes
fig-000003,cty1023,85.5,yes
fig-000004,cty1021,85.5,yes
fig-000003,cty1022,85.5,yes
fig-000004,twn368,85.5,yes
fig-000005,twn369,85.5,yes
fig-000003,twn370,85.5,yes
fig-000004,cas551,85.5,yes
fig-000004,idea051,85.5,yes
fig-000004,47394pb269,85.5,yes
fig-000007,frnd304,85.5,yes
fig-000003,cty1027,85.5,yes
fig-002786,njo0519,100.0,yes
fig-002787,njo0521,100.0,yes
fig-002151,njo0522,89.4,yes
fig-002789,njo0523,100.0,yes
fig-002790,njo0524,100.0,yes
fig-002788,njo0525,100.0,yes
fig-000007,frnd305,85.5,yes
fig-000005,cty1028,85.5,yes
fig-000003,cty1029,85.5,yes
fig-000932,cty1030,90.0,yes
fig-012556,cty1031,90.0,yes
fig-000004,cty1032,85.5,yes
fig-000004,cty1033,85.5,yes
fig-000005,cty1034,85.5,yes
fig-000004,cty1035,85.5,yes
fig-000004,cty1036,85.5,yes
fig-000004,cty1418,85.5,yes
fig-000003,cty1038,85.5,yes
fig-001014,cty1039,90.0,yes
fig-000004,cty1040,85.5,yes
fig-000004,cty1041,85.5,yes
fig-000004,cty1042,85.5,yes
fig-000004,cty1043,85.5,yes
fig-000010,cty1044,85.5,yes
fig-000004,cty1045,85.5,yes
fig-000004,cty1046,85.5,yes
fig-000001,cty1047,85.5,yes
fig-000004,cty1048,85.5,yes
fig-000004,cty1049,85.5,yes
fig-000003,cty1050,85.5,yes
fig-000061,frnd306,85.5,yes
fig-000007,frnd307,85.5,yes
fig-000010,frnd308,85.5,yes
fig-000007,njo0526,85.5,yes
fig-010937,njo0527,90.0,yes
fig-003151,njo0528,94.0,yes
fig-002785,njo0529,100.0,yes
fig-015221,sh0601,87.4,yes
fig-004609,sh0602,90.2,yes
fig-000004,cty1051,85.5,yes
fig-000003,cty1052,85.5,yes
fig-000003,cty1053,85.5,yes
fig-000003,cty1054,85.5,yes
fig-000010,frnd309,85.5,yes
fig-000007,frnd310,85.5,yes
fig-010345,frnd311,85.7,yes
fig-000034,jw057,85.5,yes
fig-016177,jw056,90.0,yes
fig-000029,jw058,85.5,yes
fig-005994,jw059,90.0,yes
fig-000029,jw060,85.5,yes
fig-013219,frnd312,85.8,yes
fig-012447,tlm198,100.0,yes
fig-007060,tlm199,94.7,yes
fig-012444,tlm200,90.0,yes
fig-000003,cty1055,85.5,yes
fig-000004,cas552,85.5,yes
fig-000038,frnd313,85.5,yes
fig-000061,frnd314,85.5,yes
fig-000010,frnd315,85.5,yes
fig-000010,frnd316,85.5,yes
fig-014997,frnd317,90.0,yes
fig-001919,frnd318,86.0,yes
fig-013221,frnd319,90.0,yes
fig-003228,toy026,100.0,yes
fig-000007,njo0475b,85.5,yes
fig-000005,sh0605,85.5,yes
fig-000010,frnd320,85.5,yes
fig-000007,frnd321,85.5,yes
fig-000004,frnd322,85.5,yes
fig-000004,twn371,85.5,yes
fig-000003,twn372,85.5,yes
fig-000030,cty1056,85.5,yes
fig-000004,cty1057,85.5,yes
fig-000004,cty1058,85.5,yes
fig-000005,cty1059,85.5,yes
fig-000003,cty1060,85.5,yes
fig-000005,cty1061,85.5,yes
fig-002800,njo0548,95.0,yes
fig-002867,njo0537,95.1,yes
fig-002864,njo0544,95.2,yes
fig-002796,njo0547,95.0,yes
fig-002799,njo0546,100.0,yes
fig-002866,njo0536,100.0,yes
fig-002863,njo0545,100.0,yes
fig-002870,njo0542,100.0,yes
fig-002866,njo0534,90.0,yes
fig-002863,njo0535,90.0,yes
fig-002786,njo0533,90.0,yes
fig-002793,njo0540,100.0,yes
fig-002798,njo0541,100.0,yes
fig-002869,njo0543,95.0,yes
fig-002795,njo0539,100.0,yes
fig-000003,cty1062,85.5,yes
fig-002784,njo0531,95.0,yes
fig-002155,njo0532,95.1,yes
fig-002792,njo0530,90.0,yes
fig-000053,frnd323,85.5,yes
fig-009491,frnd324,90.0,yes
fig-000004,cty1063,85.5,yes
fig-000003,cty1064,85.5,yes
fig-002792,njo0538,100.0,yes
fig-001953,sh0603,90.0,yes
fig-000004,tech035,85.5,yes
fig-010486,47394pb270,85.5,yes
fig-016461,crs031,85.5,yes
fig-002138,crs032,85.5,yes
fig-013274,crs033,90.0,yes
fig-000072,crs034,85.5,yes
fig-011302,crs035,90.0,yes
fig-016461,btb013,85.5,yes
fig-000005,cty1065,85.5,yes
fig-000030,cty1066,85.5,yes
fig-000004,cty1067,85.5,yes
fig-000004,cty1068,85.5,yes
fig-000004,cty1069,85.5,yes
fig-000004,cty1070,85.5,yes
fig-000030,cty1071,85.5,yes
fig-016461,crs036,85.5,yes
fig-001014,fst028,90.0,yes
fig-001014,fst029,90.0,yes
fig-000049,fst030,85.5,yes
fig-000049,fst031,85.5,yes
fig-014997,frnd325,90.0,yes
fig-000010,sh0604,85.5,yes
fig-000004,sw1069,85.5,yes
fig-004734,st009,85.5,yes
fig-001052,adp001,90.0,yes
fig-006546,adp002,90.0,yes
fig-011963,adp003,95.0,yes
fig-002319,56478,90.0,yes
fig-002315,56486,85.5,yes
fig-002059,njo0549,90.0,yes
fig-005576,sh0606,100.0,yes
fig-000004,47394pb271,85.5,yes
fig-000003,47394pb272,85.5,yes
fig-000003,47394pb273,85.5,yes
fig-000003,twn374,85.5,yes
fig-000003,twn373,85.5,yes
fig-000010,sw1038,85.5,yes
fig-000007,sh0517a,85.5,yes
fig-000007,frnd326,85.5,yes
fig-000007,frnd327,85.5,yes
fig-000005,hs001,85.5,yes
fig-000072,hs002,85.5,yes
fig-000038,hs005,85.5,yes
fig-000004,hs003,85.5,yes
fig-006346,hs007,100.0,yes
fig-006347,hs008,100.0,yes
fig-006345,hs006,100.0,yes
fig-000003,hs004,85.5,yes
fig-005611,sh0597a,90.0,yes
fig-001846,jw048,90.0,yes
fig-000007,jw051,85.5,yes
fig-012237,njo0550,90.0,yes
fig-010340,frnd328,87.5,yes
fig-000003,frnd329,85.5,yes
fig-000010,twn375,85.5,yes
fig-001910,tlm201,90.0,yes
fig-000061,tlm202,85.5,yes
fig-000010,tlm203,85.5,yes
fig-000010,tlm204,85.5,yes
fig-007014,tlm205,90.0,yes
fig-006275,tlm206,90.0,yes
fig-000004,twn376,85.5,yes
fig-000003,twn377,85.5,yes
fig-001910,tlm207,90.0,yes
fig-000004,twn378,85.5,yes
fig-000007,tlm208,85.5,yes
fig-001946,tlm209,90.0,yes
fig-000012,sc078,85.5,yes
fig-000007,frnd330,85.5,yes
fig-000003,frnd331,85.5,yes
fig-006020,jw052,95.5,yes
fig-006000,jw053,90.0,yes
fig-000004,idea053,85.5,yes
fig-000004,idea052,85.5,yes
fig-000004,idea055,85.5,yes
fig-000004,idea054,85.5,yes
fig-003023,njo0551,90.0,yes
fig-000003,gen134,85.5,yes
fig-000003,gen135,85.5,yes
fig-000003,frnd335,85.5,yes
fig-000003,frnd336,85.5,yes
fig-000007,frnd332,85.5,yes
fig-010339,frnd334,85.9,yes
fig-000007,frnd333,85.5,yes
fig-006327,hs016,100.0,yes
fig-000005,hs011,85.5,yes
fig-000005,hs014,85.5,yes
fig-006336,hs012,100.0,yes
fig-006335,hs013,100.0,yes
fig-000003,hs009,85.5,yes
fig-002794,njo0552,100.0,yes
fig-006330,hs015,100.0,yes
fig-000005,hs010,85.5,yes
fig-000005,frnd337,85.5,yes
fig-006324,hs017,100.0,yes
fig-000003,hp194,85.5,yes
fig-000005,hs018,85.5,yes
fig-006216,hp199,95.0,yes
fig-016076,hp195,90.0,yes
fig-000003,hp197,85.5,yes
fig-000004,hp196,85.5,yes
fig-008777,hp198,90.0,yes
fig-011865,jw054,95.0,yes
fig-000007,frnd338,85.5,yes
fig-003223,47394pb274,90.0,yes
fig-000005,47394pb275,85.5,yes
fig-000004,47394pb046a,85.5,yes
fig-000004,hs019,85.5,yes
fig-000089,col341,85.5,yes
fig-002071,col342,90.0,yes
fig-002072,col343,90.0,yes
fig-008262,col344,90.0,yes
fig-000211,col345,85.5,yes
fig-000211,col347,85.5,yes
fig-002076,col348,90.0,yes
fig-000125,col349,85.5,yes
fig-002078,col350,90.0,yes
fig-000211,col351,85.5,yes
fig-002080,col352,90.0,yes
fig-000211,col353,85.5,yes
fig-000044,col354,85.5,yes
fig-002083,col355,90.0,yes
fig-000211,col356,85.5,yes
fig-002069,col357,90.0,yes
fig-000004,chef026,85.5,yes
fig-006333,hs020,100.0,yes
fig-006334,hs021,100.0,yes
fig-002313,hs022,100.0,yes
fig-005752,dis042,89.7,yes
fig-000027,dis043,85.5,yes
fig-000010,dis044,85.5,yes
fig-005749,dis045,93.0,yes
fig-000007,dis046,85.5,yes
fig-000007,frnd339,85.5,yes
fig-011966,adp004,100.0,yes
fig-011967,adp005,100.0,yes
fig-000014,cty1072,85.5,yes
fig-000004,cty1073,85.5,yes
fig-000053,cty1074,85.5,yes
fig-000139,cty1075,85.5,yes
fig-012465,col346,100.0,yes
fig-001014,cty1076,90.0,yes
fig-000030,cty1077,85.5,yes
fig-000048,sw1039,85.5,yes
fig-000071,sw1040,85.5,yes
fig-000003,twn192a,85.5,yes
fig-000010,hp201,85.5,yes
fig-000005,hp200,85.5,yes
fig-000007,hp202,85.5,yes
fig-006222,hp203,100.0,yes
fig-000004,47394pb156a,85.5,yes
fig-001208,frnd340,90.0,yes
fig-014997,frnd341,90.0,yes
fig-000010,frnd342,85.5,yes
fig-006029,hol160,90.0,yes
fig-002003,47394pb276,85.5,yes
fig-000005,47394pb277,85.5,yes
fig-003569,dupsnowman01,85.5,yes
fig-000010,cty1078,85.5,yes
fig-000010,cty1079,85.5,yes
fig-007571,cty1080,90.0,yes
fig-009827,cty1081,90.5,yes
fig-000003,cty1082,85.5,yes
fig-000007,cty1083,85.5,yes
fig-000007,cty1084,85.5,yes
fig-007574,cty1085,87.6,yes
fig-000004,cty1086,85.5,yes
fig-001216,cty1087,90.0,yes
fig-000007,cty1088,85.5,yes
fig-000010,hol161,85.5,yes
fig-014271,hp204,90.0,yes
fig-000005,hol162,85.5,yes
fig-007575,hol163,90.8,yes
fig-008421,hol165,90.0,yes
fig-000003,hol166,85.5,yes
fig-011127,sw1043,90.0,yes
fig-000010,sw1044,85.5,yes
fig-000010,hp205,85.5,yes
fig-016076,hp206,90.0,yes
fig-000061,hp152a,85.5,yes
fig-000010,hp207,85.5,yes
fig-000004,hp208,85.5,yes
fig-000007,47394pb278,85.5,yes
fig-000010,sw1041,85.5,yes
fig-010485,sw1042,89.7,yes
fig-000005,47394pb279,85.5,yes
fig-000004,47394pb023a,85.5,yes
fig-006328,hs023,100.0,yes
fig-012226,hs024,90.0,yes
fig-002088,njo0553,100.0,yes
fig-002577,njo0554,90.0,yes
fig-000003,njo0555,85.5,yes
fig-000005,belvfairy10,85.5,yes
fig-006449,idea056,100.0,yes
fig-006451,idea057,100.0,yes
fig-006447,idea058,100.0,yes
fig-006453,idea059,100.0,yes
fig-006450,idea060,100.0,yes
fig-006452,idea061,100.0,yes
fig-006448,idea062,100.0,yes
fig-006441,hol168,100.0,yes
fig-006440,hol169,91.3,yes
fig-000004,cty1089,85.5,yes
fig-006343,hs025,100.0,yes
fig-006344,hs026,100.0,yes
fig-000007,5.20E+06,85.5,yes
fig-000007,5.20E+05,85.5,yes
fig-011968,adp006,100.0,yes
fig-011969,adp007,100.0,yes
fig-011970,adp008,100.0,yes
fig-006905,sp052a,92.7,yes
fig-000419,sw1046,85.5,yes
fig-000007,sw1047,85.5,yes
fig-004448,sw1048,100.0,yes
fig-004156,sw1049,85.5,yes
fig-002116,sw1050,100.0,yes
fig-010659,sw1051,90.0,yes
fig-004253,sw1052,90.9,yes
fig-000010,sw1053,85.5,yes
fig-000004,sw1054,85.5,yes
fig-004443,sw1055,100.0,yes
fig-004442,sw1056,100.0,yes
fig-004464,sw1057,90.0,yes
fig-004463,sw1058,91.3,yes
fig-004461,sw1059,90.0,yes
fig-004460,sw1060,100.0,yes
fig-003533,sw1061,85.5,yes
fig-004453,sw1062,100.0,yes
fig-006546,sw1063,90.0,yes
fig-006546,sw1064,90.0,yes
fig-000053,sw1065,85.5,yes
fig-000005,sw1066,85.5,yes
fig-000005,sw1067,85.5,yes
fig-004450,sw1068,100.0,yes
fig-000003,sw1045,85.5,yes
fig-006340,hs027,100.0,yes
fig-006338,hs028,100.0,yes
fig-002955,hs029,100.0,yes
fig-000003,dp069,85.5,yes
fig-000003,dp070,85.5,yes
fig-000010,dp071,85.5,yes
fig-015817,dp072,90.0,yes
fig-014609,dp073,90.0,yes
fig-000007,dp074,85.5,yes
fig-003750,dp075,90.0,yes
fig-000005,dp076,85.5,yes
fig-000029,hol170,85.5,yes
fig-000004,cty1090,85.5,yes
fig-001358,idea063,100.0,yes
fig-000049,idea064,85.5,yes
