bricklink_minifig_id,avg_price,min_price,max_price
sw1256,6.2375,4.4037,12.2636
sw1257,6.3317,3.9900,10.8160
sw1258,5.8491,2.0000,24.9900
sw1259,7.1797,3.5000,15.0000
sw1260,5.2901,3.2073,17.9700
sw1261,11.5190,6.7022,38.2600
sw1262,13.9736,10.5924,24.3800
sw1263,9.4707,6.3255,18.3832
sw1264,11.6567,6.6231,28.0000
sw1265,7.1049,4.3572,20.0000
sw1266,13.7487,8.1239,28.0000
sw1267,21.1633,14.3733,31.4632
sw1268,5.8233,2.7930,20.0000
sw1269,7.0211,3.4900,28.0000
sw1270,7.5263,4.1757,23.9700
sw1271,3.1105,1.5000,5.0000
sw1272,29.3316,19.2620,45.4170
sw1273,7.7773,4.3746,33.3300
sw1274,8.2454,4.7574,31.3050
sw1275,5.5932,2.8000,14.1600
sw1276,4.3267,2.5000,18.2850
sw1277,4.1758,2.0000,14.7675
sw1278,4.0664,2.2609,29.0000
sw1279,13.6212,9.8438,25.0000
sw1280,9.6544,7.7344,11.1900
sw1281,14.0103,10.5469,28.0000
sw1282,14.9316,8.5975,40.0000
sw1283,14.8177,8.9136,28.0000
sw1284,14.6923,8.4103,40.0000
sw1285,3.7666,1.8774,15.0000
sw1286,9.3885,6.5773,20.0000
sw1287,22.9024,11.4900,54.5048
sw1288,7.5138,2.5000,16.7400
sw1289,10.3119,6.2972,28.0000
sw1290,9.2469,5.0000,28.0000
sw1291,12.9206,8.3519,36.0000
sw1292,19.9336,13.4661,52.7545
sw1293,22.7591,15.7474,52.7545
sw1296,5.1616,2.0000,19.9900
sw1299,8.8503,4.0000,21.0343
sw1300,7.9702,3.0000,34.9900
sw1301,24.6181,10.0000,40.8786
sw1302,9.2337,5.8405,21.7917
sw1303,14.8847,8.5000,36.0000
sw1304,38.4959,28.5000,83.2272
sw1305,5.7120,2.8034,21.1018
sw1306,21.1472,15.7500,41.8900
sw1307,16.3518,13.5265,22.4768
sw1308,16.6719,10.0000,56.0000
sw1309,12.5596,7.2621,19.0631
sw1310,11.8408,7.8000,28.0000
sw1311,32.5635,26.0100,50.0000
sw1314,1.9151,1.1360,8.0000
sw1315,10.6993,5.8322,89.9438
sw1316,56.4107,42.0517,71.0611
sw1317,7.1236,5.0762,12.5158
sw1318,5.8219,4.0000,8.0900
sw1319,4.2773,1.3523,14.7675
sw1320,1.8901,1.0229,10.5509
sw1321,1.9604,0.6800,14.7675
sw1322,13.8882,7.0000,31.3266
sw1323,5.6345,3.5000,8.3200
sw1324,6.9633,4.0625,20.4257
sw1325,41.1450,26.5031,68.0629
sw1326,4.4678,3.0000,11.3300
sw1327,4.4651,3.0631,7.0627
sw1328,3.8120,1.6900,11.4900
sw1329,18.6604,13.1995,36.7880
sw1330,25.2163,16.2281,73.0000
sw1331,55.4196,38.7600,64.4300
sw1332,3.8264,2.0000,7.0990
sw1333,7.9876,5.2565,35.7750
sw1335,34.1372,24.8714,51.7796
sw1336,6.7890,4.4521,11.5800
sw1337,4.2762,2.0000,10.6000
sw1338,6.3380,2.4800,11.1320
sw1339,2.5156,0.6500,5.0000
sw1340,9.3249,5.7821,25.0000
sw1341,7.1372,4.2111,18.0000
sw1342,9.8420,5.4369,19.9900
sw1343,4.0134,2.0551,10.0000
sw1344,3.9086,2.1502,7.5000
sw1345,4.1312,2.6796,11.6810
sw1346,4.0026,2.1026,8.1767
sw1348,50.9523,40.6971,78.1100
sw1349,7.2583,4.7308,10.3700
sw1350,30.8194,23.3275,56.0000
sw1351,7.6874,5.2565,11.2700
sw1352,10.0407,5.7821,28.0000
sw1353,11.2158,7.8800,16.0000
sw1354,8.0658,5.5990,16.3514
sw1355,6.7088,4.3265,14.0000
sw1356,20.8184,14.8900,38.4390
sw1357,4.8484,2.7523,9.2460
sw1358,5.2980,3.0371,10.8300
sw1359,13.1566,9.2700,28.0000
sw1360,10.0621,5.8405,32.0000
sw1361,10.6524,3.5947,32.0000
sw1362,23.0274,18.1348,34.0655
sw1363,46.1595,40.8836,50.0000
sw1364,14.7600,10.6679,19.8616
sw1365,9.2251,6.4246,13.8537
sw1366,11.1569,7.5927,18.6640
sw1367,17.2877,11.6810,27.7138
sw1368,10.1124,5.8405,18.0000
sw1369,8.7763,6.0000,28.0000
sw1370,7.7925,4.4500,28.0000
sw1371,4.7447,3.3788,8.9500
sw1372,24.9725,19.6320,47.6236
sw1373,8.0327,5.7821,11.8400
sw1374,13.0767,11.0000,16.5368
sw1375,6.7595,5.4000,10.6966
sw1376,6.0067,3.0000,7.1200
sw1377,52.4259,39.5910,88.5703
sw1378,7.1434,4.3805,17.0000
sw1379,13.5836,8.5306,130.0000
sw1380,2.9783,1.7000,12.0000
sw1383,19.0989,12.3324,35.5305
sw1384,46.4880,43.1193,52.9500
sw1385,6.9785,5.2565,10.0000
sw1386,20.0826,16.3534,27.2524
sw1387,24.2195,18.9252,28.2307
sw1388,51.7095,40.6185,70.8563
sw1389,60.1622,52.5646,72.5600
sw1390,28.7253,20.3780,42.0000
sw1391,3.6972,2.8291,7.5000
sw1392,3.7820,3.1507,8.5000
sw1393,18.3131,12.2636,28.0000
sw1394,11.3523,9.3331,13.8066
sw1395,9.1964,7.0993,18.0000
sw1396,11.1852,7.0587,43.8600
sw1397,5.5348,2.3362,15.0000
sw1398,10.7603,6.3946,48.2850
sw1399,9.7433,7.0086,28.0000
sw1400,7.1554,4.2500,21.0000
sw1401,9.2319,5.9684,28.0000
sw1402,9.6820,6.1318,28.0000
sw1403,9.6994,5.7821,18.4215
sw1404,7.0902,4.6724,11.4895
sw1406,62.4596,55.0000,70.0000
sw1407,8.3328,4.8363,15.6290
sw1408,14.2023,10.8187,23.7696
sw1409,12.2394,9.5757,15.0568
sw1410,9.2006,6.4724,12.9500
sw1411,12.8379,8.5273,28.0000
sw1412,13.5767,9.9130,28.0000
sw1416,4.1834,2.4442,9.5000
sw1417,4.1816,2.4540,11.3300
sw1419,1.1303,0.3167,2.0000
tim003,3.3513,0.5447,15.6200
tlm012,6.6210,3.4066,25.8800
tlm021,11.6640,5.0471,38.7500
tlm044,3.5490,1.4143,12.5000
tlm046,2.3526,0.6132,12.0000
tlm048,2.8996,0.7500,19.9900
tlm055,4.5903,2.6641,15.0000
tlm065,6.3141,1.7429,29.2025
tlm090,5.0540,1.4212,28.0000
tlm099,2.2256,0.4088,10.3821
tlm109,5.8123,2.9203,18.1188
tlm110,4.6067,2.3239,15.0000
tlm115,1.9716,0.8897,12.0000
tlm151,8.6675,3.9743,38.0000
tlm152,3.7706,2.0000,11.7712
tlm157,4.0327,1.4524,29.9900
tlm167,4.2335,1.2709,25.9900
tlr019,9.4440,3.6310,41.3900
tnt009,13.9600,3.0000,42.0900
tnt011,2.5907,0.3910,23.0000
tnt012,7.7965,1.3626,25.0000
tnt036,6.2615,2.9086,30.7200
toy016,4.3843,1.6706,15.6600
toy022,5.5024,3.1340,9.1462
twn183,2.1373,1.1005,5.0000
twn368,2.6061,1.6919,7.4600
twn369,2.0492,1.5185,6.5000
twn370,2.2294,1.2500,5.9600
vid009,4.6367,3.4155,9.9630
vik032,9.2881,4.5941,29.8800
ww003,14.1076,5.8405,110.9585
ww004,12.4088,5.8405,98.0000
ww005,12.4913,7.2500,80.2800
ww006,14.5833,7.0086,60.1800
ww008,7.9759,3.9250,35.8200
ww010,7.5478,4.0000,33.4500
ww012,6.9719,2.2778,34.7409
ww021,5.2668,2.3362,24.9200
